episode,timesteps,reward,num_actions,actions_plus_1
508,8424,42.06486,4,"[78, 20, 77, 20]"
509,8440,23.980873,4,"[78, 62, 21, 8]"
510,8460,24.555695,5,"[77, 1, 20, 55, 3]"
511,8472,25.225924,3,"[77, 63, 3]"
512,8488,30.130646,4,"[76, 71, 58, 3]"
513,8504,22.772317,4,"[78, 60, 23, 21]"
514,8520,25.079309,4,"[76, 20, 63, 10]"
515,8536,24.756743,4,"[77, 19, 56, 4]"
516,8552,22.639944,4,"[78, 62, 21, 21]"
517,8576,23.273539,6,"[77, 71, 7, 14, 21, 5]"
518,8588,19.466883,3,"[77, 31, 9]"
519,8604,5.546371,4,"[64, 3, 28, 22]"
520,8616,24.95501,3,"[78, 60, 18]"
521,8632,30.412391,4,"[76, 20, 76, 23]"
522,8652,18.828045,5,"[76, 11, 1, 30, 12]"
523,8672,27.702078,5,"[77, 16, 6, 65, 5]"
524,8684,19.953194,3,"[76, 30, 11]"
525,8696,19.461938,3,"[77, 30, 10]"
526,8712,22.604052,4,"[77, 74, 25, 19]"
527,8732,29.581997,5,"[78, 19, 77, 21, 13]"
528,8756,23.644186,6,"[77, 71, 3, 3, 13, 15]"
529,8772,19.668186,4,"[76, 10, 30, 1]"
530,8788,17.9481,4,"[77, 21, 26, 6]"
531,8800,19.115479,3,"[77, 16, 24]"
532,8816,29.982576,4,"[77, 20, 77, 21]"
533,8828,20.405627,3,"[77, 18, 9]"
534,8848,41.765989,5,"[78, 20, 77, 14, 19]"
535,8868,19.145701,5,"[78, 7, 1, 12, 19]"
536,8880,26.098525,3,"[76, 65, 2]"
537,8892,25.111195,3,"[78, 71, 7]"
538,8912,22.086072,5,"[78, 8, 67, 24, 18]"
539,8924,19.337504,3,"[77, 35, 5]"
540,8936,20.39959,3,"[77, 10, 17]"
541,8948,20.313682,3,"[78, 20, 6]"
542,8960,20.291527,3,"[78, 25, 1]"
543,8976,18.583539,4,"[78, 23, 13, 16]"
544,8988,25.383642,3,"[78, 63, 2]"
545,9004,28.631341,4,"[76, 20, 69, 4]"
546,9024,7.923398,5,"[73, 64, 5, 38, 15]"
547,9040,18.421044,4,"[77, 16, 17, 20]"
548,9052,17.643611,3,"[76, 51, 3]"
549,9068,30.521084,4,"[76, 20, 77, 9]"
550,9084,23.560882,4,"[78, 78, 9, 17]"
551,9108,41.887907,6,"[77, 16, 5, 77, 12, 21]"
552,9124,24.918595,4,"[76, 59, 23, 11]"
553,9152,26.658862,7,"[77, 19, 69, 1, 6, 33, 3]"
554,9168,25.462418,4,"[77, 3, 56, 7]"
555,9180,20.26542,3,"[78, 1, 25]"
556,9200,23.426997,5,"[77, 62, 16, 11, 16]"
557,9212,25.612344,3,"[77, 59, 7]"
558,9224,25.61599,3,"[76, 68, 12]"
559,9244,41.916479,5,"[77, 20, 78, 18, 15]"
560,9260,17.213613,4,"[77, 1, 49, 3]"
561,9276,42.06486,4,"[78, 20, 77, 20]"
562,9292,15.500917,4,"[60, 65, 78, 5]"
563,9308,28.265913,4,"[77, 17, 71, 4]"
564,9320,17.487321,3,"[77, 23, 30]"
565,9332,17.880089,3,"[76, 49, 5]"
566,9344,24.794537,3,"[78, 68, 10]"
567,9360,22.640924,4,"[78, 63, 29, 25]"
568,9372,19.328758,3,"[78, 26, 13]"
569,9384,20.389971,3,"[77, 4, 23]"
570,9408,29.608789,6,"[77, 16, 77, 10, 19, 9]"
571,9424,28.213536,4,"[78, 20, 68, 3]"
572,9436,30.014223,3,"[77, 20, 72]"
573,9452,18.419676,4,"[77, 20, 21, 12]"
574,9472,17.884591,5,"[77, 33, 18, 3, 25]"
575,9484,25.016341,3,"[77, 67, 12]"
576,9500,28.631341,4,"[76, 20, 69, 4]"
577,9516,27.897986,4,"[78, 17, 67, 7]"
578,9532,18.090086,4,"[77, 8, 35, 10]"
579,9548,29.652894,4,"[77, 19, 77, 22]"
580,9560,19.499858,3,"[76, 40, 1]"
581,9572,23.989898,3,"[77, 73, 19]"
582,9584,19.159161,3,"[78, 21, 18]"
583,9596,19.416978,3,"[77, 27, 13]"
584,9608,25.383642,3,"[78, 63, 2]"
585,9616,25.678972,2,"[76, 54]"
586,9628,25.61599,3,"[76, 68, 12]"
587,9640,25.015068,3,"[77, 20, 59]"
588,9652,19.274172,3,"[77, 36, 4]"
589,9672,27.046379,5,"[77, 4, 34, 69, 24]"
590,9684,25.612344,3,"[77, 59, 7]"
591,9704,17.10555,5,"[77, 1, 2, 49, 1]"
592,9716,18.279897,3,"[78, 35, 17]"
593,9740,41.819594,6,"[78, 20, 77, 3, 12, 18]"
594,9756,20.891645,4,"[77, 65, 51, 15]"
595,9768,20.405045,3,"[77, 21, 6]"
596,9780,19.434569,3,"[77, 28, 12]"
597,9796,21.282132,4,"[77, 51, 52, 2]"
598,9812,30.369833,4,"[76, 20, 4, 69]"
599,9824,25.215682,3,"[77, 72, 7]"
600,9836,19.385507,3,"[78, 30, 9]"
601,9852,20.598266,4,"[77, 61, 56, 14]"
602,9872,23.630692,5,"[76, 75, 18, 22, 4]"
603,9884,21.145494,3,"[77, 75, 43]"
604,9896,20.933912,3,"[76, 13, 15]"
605,9916,29.734756,5,"[77, 20, 77, 10, 24]"
606,9928,19.199102,3,"[77, 21, 19]"
607,9940,19.416978,3,"[77, 27, 13]"
608,9960,29.832274,5,"[76, 20, 77, 26, 9]"
609,9972,30.268189,3,"[78, 71, 59]"
610,9984,25.612344,3,"[77, 59, 7]"
611,10000,22.632663,4,"[77, 73, 27, 5]"
612,10012,24.942703,3,"[78, 53, 12]"
613,10028,29.982576,4,"[77, 20, 77, 21]"
614,10052,29.63844,6,"[78, 19, 77, 3, 22, 9]"
615,10064,25.598523,3,"[77, 65, 1]"
616,10080,30.312609,4,"[77, 20, 77, 8]"
617,10092,25.015068,3,"[77, 20, 59]"
618,10108,27.20491,4,"[77, 19, 67, 6]"
619,10128,17.924227,5,"[78, 20, 9, 22, 14]"
620,10148,16.076326,5,"[77, 17, 8, 49, 5]"
621,10164,22.406263,4,"[78, 65, 15, 24]"
622,10172,18.901588,2,"[77, 40]"
623,10192,16.836122,5,"[77, 20, 32, 21, 6]"
624,10204,20.402368,3,"[77, 19, 8]"
625,10224,22.573944,5,"[77, 2, 71, 24, 21]"
626,10244,29.240483,5,"[77, 19, 77, 33, 2]"
627,10264,40.863996,5,"[78, 20, 78, 25, 7]"
628,10272,25.204795,2,"[78, 65]"
629,10284,20.409622,3,"[77, 13, 14]"
630,10300,23.279267,4,"[77, 71, 25, 9]"
631,10316,29.652894,4,"[77, 19, 77, 22]"
632,10328,20.288848,3,"[78, 3, 23]"
633,10344,41.185331,4,"[78, 20, 78, 19]"
634,10356,24.743977,3,"[76, 78, 15]"
635,10368,26.146229,3,"[76, 59, 8]"
636,10384,42.227215,4,"[77, 20, 78, 20]"
637,10400,42.06486,4,"[78, 20, 77, 20]"
638,10416,30.53088,4,"[76, 20, 72, 1]"
639,10428,18.702204,3,"[76, 41, 13]"
640,10444,19.044294,4,"[78, 6, 11, 22]"
641,10456,19.112943,3,"[77, 18, 22]"
642,10464,25.204795,2,"[78, 65]"
643,10484,27.371759,5,"[77, 19, 70, 7, 22]"
644,10504,24.822908,5,"[77, 19, 2, 57, 1]"
645,10516,20.928036,3,"[76, 16, 12]"
646,10528,20.928392,3,"[76, 7, 21]"
647,10540,19.006972,3,"[77, 39, 1]"
648,10552,19.094394,3,"[77, 15, 25]"
649,10568,30.650503,4,"[76, 19, 78, 9]"
650,10580,25.487108,3,"[78, 64, 1]"
651,10592,20.315052,3,"[78, 18, 8]"
652,10604,26.117614,3,"[77, 57, 9]"
653,10620,18.463556,4,"[77, 10, 25, 18]"
654,10636,23.099813,4,"[77, 65, 31, 9]"
655,10656,43.140927,5,"[77, 4, 20, 77, 4]"
656,10668,20.40351,3,"[77, 11, 16]"
657,10684,24.69617,4,"[76, 62, 18, 13]"
658,10696,30.295371,3,"[77, 17, 75]"
659,10704,25.915599,2,"[76, 67]"
660,10716,18.702204,3,"[76, 41, 13]"
661,10736,27.389135,5,"[77, 17, 72, 4, 25]"
662,10748,19.112943,3,"[77, 18, 22]"
663,10760,23.97014,3,"[78, 74, 17]"
664,10776,23.376749,4,"[77, 78, 8, 19]"
665,10788,25.523462,3,"[77, 62, 4]"
666,10800,19.006972,3,"[77, 39, 1]"
667,10812,20.319541,3,"[78, 21, 5]"
668,10824,19.595444,3,"[76, 39, 2]"
669,10840,42.06486,4,"[78, 20, 77, 20]"
670,10852,19.723143,3,"[76, 22, 19]"
671,10868,25.428829,4,"[76, 19, 59, 2]"
672,10884,27.623065,4,"[78, 20, 64, 7]"
673,10896,26.098525,3,"[76, 65, 2]"
674,10916,18.962159,5,"[76, 7, 18, 8, 21]"
675,10932,18.381291,4,"[77, 21, 21, 11]"
676,10948,30.53088,4,"[76, 20, 72, 1]"
677,10960,20.312275,3,"[78, 11, 15]"
678,10980,42.587065,5,"[77, 12, 8, 78, 7]"
679,10992,25.385971,3,"[78, 59, 6]"
680,11008,18.233632,4,"[78, 11, 20, 21]"
681,11020,26.146229,3,"[76, 59, 8]"
682,11044,43.170185,6,"[77, 6, 6, 12, 77, 4]"
683,11056,18.211794,3,"[77, 40, 13]"
684,11072,29.786264,4,"[78, 20, 70, 1]"
685,11084,26.098525,3,"[76, 65, 2]"
686,11096,25.383642,3,"[78, 63, 2]"
687,11116,29.59386,5,"[77, 20, 77, 32, 2]"
688,11132,30.650503,4,"[76, 19, 78, 9]"
689,11152,16.746115,5,"[78, 20, 8, 40, 10]"
690,11164,25.84063,3,"[76, 63, 17]"
691,11184,40.842836,5,"[78, 20, 78, 30, 2]"
692,11204,17.266778,5,"[77, 20, 11, 35, 13]"
693,11220,28.310397,4,"[77, 20, 69, 3]"
694,11236,18.099991,4,"[78, 21, 8, 23]"
695,11248,20.31651,3,"[78, 17, 9]"
696,11260,25.37205,3,"[77, 78, 1]"
697,11272,17.92718,3,"[77, 43, 10]"
698,11292,19.150003,5,"[76, 22, 5, 8, 19]"
699,11308,29.982576,4,"[77, 20, 77, 21]"
700,11324,30.227188,4,"[78, 19, 77, 8]"
701,11352,27.376049,7,"[78, 17, 72, 7, 2, 23, 9]"
702,11368,42.141794,4,"[78, 19, 78, 20]"
703,11380,25.612344,3,"[77, 59, 7]"
704,11392,24.939703,3,"[77, 63, 16]"
705,11404,20.26542,3,"[78, 1, 25]"
706,11420,29.847947,4,"[78, 61, 64, 5]"
707,11428,20.266805,2,"[78, 26]"
708,11440,25.612344,3,"[77, 59, 7]"
709,11456,28.620969,4,"[77, 19, 71, 2]"
710,11468,25.246827,3,"[78, 60, 5]"
711,11492,41.988035,6,"[77, 20, 78, 7, 20, 6]"
712,11508,25.428829,4,"[76, 19, 59, 2]"
713,11524,30.001674,4,"[77, 19, 77, 9]"
714,11536,19.392054,3,"[77, 26, 14]"
715,11556,41.766386,5,"[78, 20, 77, 11, 22]"
716,11572,19.822935,4,"[76, 2, 22, 17]"
717,11588,25.293052,4,"[76, 17, 57, 6]"
718,11608,27.794561,5,"[77, 6, 19, 64, 3]"
719,11620,17.988942,3,"[76, 48, 6]"
720,11632,18.22791,3,"[78, 32, 20]"
721,11644,26.146229,3,"[76, 59, 8]"
722,11660,30.312609,4,"[77, 20, 77, 8]"
723,11676,25.220432,4,"[76, 20, 57, 3]"
724,11708,18.31749,8,"[77, 20, 16, 3, 2, 11, 21, 6]"
725,11728,27.834851,5,"[77, 7, 16, 65, 4]"
726,11744,24.38254,4,"[77, 20, 49, 10]"
727,11756,25.612344,3,"[77, 59, 7]"
728,11776,29.593325,5,"[78, 19, 77, 18, 16]"
729,11796,30.059203,5,"[76, 19, 78, 10, 25]"
730,11820,26.771288,6,"[77, 20, 67, 2, 10, 19]"
731,11832,30.014223,3,"[77, 20, 72]"
732,11848,42.422292,4,"[76, 20, 78, 21]"
733,11864,18.433703,4,"[78, 23, 18, 11]"
734,11880,42.384805,4,"[78, 20, 77, 7]"
735,11904,43.297507,6,"[77, 4, 20, 78, 2, 27]"
736,11924,18.12679,5,"[78, 9, 11, 9, 23]"
737,11936,25.225924,3,"[77, 63, 3]"
738,11948,20.408572,3,"[77, 23, 4]"
739,11968,27.463129,5,"[77, 19, 8, 62, 3]"
740,11980,19.002899,3,"[78, 16, 23]"
741,11996,42.752325,4,"[76, 20, 78, 8]"
742,12012,24.71445,4,"[78, 20, 57, 1]"
743,12032,41.955858,5,"[77, 20, 78, 8, 25]"
744,12044,20.911811,3,"[76, 26, 2]"
745,12064,41.901661,5,"[77, 20, 78, 23, 10]"
746,12080,25.047445,4,"[76, 20, 61, 12]"
747,12092,25.49477,3,"[77, 64, 2]"
748,12112,18.758328,5,"[77, 18, 8, 11, 16]"
749,12124,18.367707,3,"[77, 35, 18]"
750,12136,19.416978,3,"[77, 27, 13]"
751,12160,41.822239,6,"[78, 20, 77, 7, 22, 4]"
752,12172,25.612344,3,"[77, 59, 7]"
753,12188,27.179974,4,"[77, 20, 64, 8]"
754,12208,43.491629,5,"[77, 6, 17, 78, 4]"
755,12220,19.248994,3,"[77, 22, 18]"
756,12236,30.521084,4,"[76, 20, 77, 9]"
757,12252,30.312609,4,"[77, 20, 77, 8]"
758,12272,29.299307,5,"[77, 20, 76, 11, 24]"
759,12288,18.920791,4,"[76, 2, 35, 17]"
760,12304,42.227215,4,"[77, 20, 78, 20]"
761,12320,23.827234,4,"[78, 6, 68, 17]"
762,12332,20.40351,3,"[77, 11, 16]"
763,12348,42.227215,4,"[77, 20, 78, 20]"
764,12360,19.385507,3,"[78, 30, 9]"
765,12376,23.689755,4,"[76, 68, 25, 13]"
766,12388,17.92718,3,"[77, 43, 10]"
767,12400,20.296823,3,"[78, 2, 24]"
768,12412,20.30949,3,"[78, 7, 19]"
769,12436,17.381392,6,"[78, 22, 3, 25, 3, 25]"
770,12448,19.843729,3,"[76, 25, 16]"
771,12456,20.355025,2,"[77, 27]"
772,12472,42.232915,4,"[77, 19, 78, 8]"
773,12488,30.383802,4,"[77, 17, 77, 11]"
774,12500,17.109653,3,"[78, 49, 3]"
775,12516,28.514034,4,"[77, 32, 74, 25]"
776,12544,22.301551,7,"[76, 2, 65, 13, 3, 29, 20]"
777,12560,22.434728,4,"[78, 45, 58, 1]"
778,12576,24.891231,4,"[77, 20, 63, 9]"
779,12592,25.286676,4,"[76, 20, 53, 7]"
780,12608,42.232915,4,"[77, 19, 78, 8]"
781,12628,43.039333,5,"[77, 5, 19, 76, 5]"
782,12644,20.919438,4,"[76, 1, 26, 1]"
783,12664,24.735592,5,"[78, 18, 2, 57, 1]"
784,12688,40.92839,6,"[78, 20, 78, 5, 4, 23]"
785,12708,24.865253,5,"[77, 2, 20, 62, 8]"
786,12720,19.002899,3,"[78, 16, 23]"
787,12736,41.185331,4,"[78, 20, 78, 19]"
788,12748,20.303298,3,"[78, 9, 17]"
789,12760,18.093812,3,"[77, 30, 23]"
790,12780,41.899194,5,"[77, 20, 78, 25, 8]"
791,12796,42.54716,4,"[77, 20, 78, 7]"
792,12816,29.680531,5,"[77, 17, 78, 31, 5]"
793,12832,24.905249,4,"[77, 6, 67, 6]"
794,12844,17.995614,3,"[77, 29, 24]"
795,12868,24.346788,6,"[77, 4, 20, 8, 57, 3]"
796,12880,19.944494,3,"[76, 29, 12]"
797,12896,23.968954,4,"[77, 21, 58, 13]"
798,12908,25.612344,3,"[77, 59, 7]"
799,12924,24.713458,4,"[77, 20, 57, 2]"
800,12940,42.422292,4,"[76, 20, 78, 21]"
801,12960,41.534535,5,"[77, 19, 78, 31, 3]"
802,12976,30.53088,4,"[76, 20, 72, 1]"
803,12996,41.862239,5,"[77, 20, 78, 31, 2]"
804,13008,20.40351,3,"[77, 11, 16]"
805,13024,24.878859,4,"[77, 20, 58, 1]"
806,13040,30.011469,4,"[77, 19, 72, 1]"
807,13060,21.800793,5,"[77, 68, 13, 28, 9]"
808,13088,18.185221,7,"[77, 20, 17, 2, 10, 23, 7]"
809,13100,29.910355,3,"[78, 20, 71]"
810,13120,20.571385,5,"[77, 6, 65, 50, 10]"
811,13136,24.802327,4,"[77, 19, 58, 2]"
812,13152,30.53088,4,"[76, 20, 72, 1]"
813,13164,30.014223,3,"[77, 20, 72]"
814,13180,24.451735,4,"[78, 20, 55, 3]"
815,13196,17.883364,4,"[78, 5, 38, 9]"
816,13208,29.910355,3,"[78, 20, 71]"
817,13220,25.612344,3,"[77, 59, 7]"
818,13240,41.715419,5,"[78, 20, 77, 30, 3]"
819,13256,42.06486,4,"[78, 20, 77, 20]"
820,13268,20.408572,3,"[77, 23, 4]"
821,13280,20.40351,3,"[77, 11, 16]"
822,13292,25.612344,3,"[77, 59, 7]"
823,13304,20.312275,3,"[78, 11, 15]"
824,13320,28.009555,4,"[77, 20, 68, 4]"
825,13328,25.678972,2,"[76, 54]"
826,13344,23.967254,4,"[77, 19, 15, 58]"
827,13360,29.982576,4,"[77, 20, 77, 21]"
828,13372,19.115479,3,"[77, 16, 24]"
829,13388,42.461739,4,"[78, 19, 78, 7]"
830,13400,18.093812,3,"[77, 30, 23]"
831,13420,42.400706,5,"[76, 15, 15, 78, 11]"
832,13440,41.90909,5,"[77, 20, 78, 21, 12]"
833,13452,25.612344,3,"[77, 59, 7]"
834,13464,25.487108,3,"[78, 64, 1]"
835,13488,41.983563,6,"[77, 20, 78, 7, 7, 19]"
836,13500,19.944494,3,"[76, 29, 12]"
837,13512,19.466883,3,"[77, 31, 9]"
838,13524,25.612344,3,"[77, 59, 7]"
839,13536,19.199102,3,"[77, 21, 19]"
840,13548,25.383642,3,"[78, 63, 2]"
841,13568,27.689314,5,"[78, 4, 20, 64, 3]"
842,13580,25.49477,3,"[77, 64, 2]"
843,13596,20.945127,4,"[76, 1, 12, 15]"
844,13608,20.395009,3,"[77, 25, 2]"
845,13628,27.603896,5,"[76, 20, 17, 74, 21]"
846,13648,41.862239,5,"[77, 20, 78, 31, 2]"
847,13668,41.897865,5,"[77, 20, 78, 26, 7]"
848,13684,25.276153,4,"[76, 20, 56, 4]"
849,13704,16.546391,5,"[77, 20, 21, 27, 24]"
850,13724,42.260841,5,"[77, 19, 8, 77, 14]"
851,13748,17.796764,6,"[77, 8, 8, 1, 30, 6]"
852,13768,41.815039,5,"[78, 19, 78, 24, 9]"
853,13784,18.169203,4,"[76, 15, 34, 5]"
854,13796,26.733639,3,"[76, 58, 9]"
855,13808,20.26542,3,"[78, 1, 25]"
856,13820,20.402054,3,"[77, 7, 20]"
857,13840,41.862239,5,"[77, 20, 78, 31, 2]"
858,13856,17.779265,4,"[77, 10, 36, 7]"
859,13872,41.447403,4,"[77, 19, 78, 34]"
860,13892,18.524837,5,"[77, 7, 10, 18, 18]"
861,13904,19.337504,3,"[77, 35, 5]"
862,13920,24.969818,4,"[77, 19, 59, 1]"
863,13932,20.933463,3,"[76, 4, 24]"
864,13948,19.099034,4,"[77, 4, 35, 1]"
865,13968,23.879016,5,"[76, 20, 24, 59, 3]"
866,13980,19.274172,3,"[77, 36, 4]"
867,13996,18.489456,4,"[77, 26, 18, 9]"
868,14008,20.39959,3,"[77, 10, 17]"
869,14024,18.994759,4,"[76, 14, 21, 19]"
870,14036,25.612344,3,"[77, 59, 7]"
871,14052,16.557003,4,"[77, 20, 35, 24]"
872,14064,20.402021,3,"[77, 14, 13]"
873,14080,24.71445,4,"[78, 20, 57, 1]"
874,14092,19.906811,3,"[76, 27, 14]"
875,14104,25.015068,3,"[77, 20, 59]"
876,14116,30.014223,3,"[77, 20, 72]"
877,14136,40.842836,5,"[78, 20, 78, 30, 2]"
878,14148,20.409622,3,"[77, 13, 14]"
879,14160,19.595444,3,"[76, 39, 2]"
880,14176,42.54716,4,"[77, 20, 78, 7]"
881,14196,41.887252,5,"[77, 20, 78, 28, 5]"
882,14212,42.54716,4,"[77, 20, 78, 7]"
883,14224,26.146229,3,"[76, 59, 8]"
884,14240,25.094676,4,"[77, 6, 68, 5]"
885,14252,30.014223,3,"[77, 20, 72]"
886,14264,18.684415,3,"[76, 32, 22]"
887,14288,18.310022,6,"[76, 20, 5, 12, 33, 10]"
888,14300,25.015068,3,"[77, 20, 59]"
889,14316,27.924134,4,"[78, 19, 68, 4]"
890,14332,27.702897,4,"[78, 20, 66, 5]"
891,14348,41.498985,4,"[78, 20, 78, 6]"
892,14356,25.678972,2,"[76, 54]"
893,14368,20.933463,3,"[76, 4, 24]"
894,14384,29.889772,4,"[77, 20, 71, 1]"
895,14400,42.232915,4,"[77, 19, 78, 8]"
896,14412,19.112943,3,"[77, 18, 22]"
897,14428,42.461739,4,"[78, 19, 78, 7]"
898,14440,18.178349,3,"[77, 31, 22]"
899,14460,43.411202,5,"[77, 20, 5, 77, 3]"
900,14472,19.112943,3,"[77, 18, 22]"
901,14492,41.544147,5,"[77, 19, 78, 30, 4]"
902,14504,25.612344,3,"[77, 59, 7]"
903,14524,41.927872,5,"[77, 20, 78, 13, 20]"
904,14540,24.550937,4,"[78, 20, 56, 2]"
905,14552,25.015068,3,"[77, 20, 59]"
906,14568,24.504897,4,"[78, 20, 54, 4]"
907,14584,42.54716,4,"[77, 20, 78, 7]"
908,14596,17.995614,3,"[77, 29, 24]"
909,14612,42.54716,4,"[77, 20, 78, 7]"
910,14624,25.523462,3,"[77, 62, 4]"
911,14640,42.54716,4,"[77, 20, 78, 7]"
912,14660,29.623841,5,"[77, 20, 77, 30, 4]"
913,14672,20.39959,3,"[77, 10, 17]"
914,14684,30.014223,3,"[77, 20, 72]"
915,14700,19.207554,4,"[77, 1, 36, 3]"
916,14716,30.53088,4,"[76, 20, 72, 1]"
917,14736,29.006796,5,"[77, 20, 72, 3, 23]"
918,14752,42.227215,4,"[77, 20, 78, 20]"
919,14764,19.828089,3,"[76, 36, 5]"
920,14780,42.227215,4,"[77, 20, 78, 20]"
921,14796,42.227215,4,"[77, 20, 78, 20]"
922,14816,17.021471,5,"[78, 20, 29, 5, 24]"
923,14832,42.232915,4,"[77, 19, 78, 8]"
924,14856,42.684914,6,"[78, 4, 20, 77, 27, 2]"
925,14868,25.523462,3,"[77, 62, 4]"
926,14884,41.498985,4,"[78, 20, 78, 6]"
927,14900,30.650503,4,"[76, 19, 78, 9]"
928,14916,29.42231,4,"[78, 20, 75, 22]"
929,14932,27.179974,4,"[77, 20, 64, 8]"
930,14948,24.969818,4,"[77, 19, 59, 1]"
931,14960,25.49477,3,"[77, 64, 2]"
932,14972,25.959598,3,"[76, 62, 5]"
933,14996,42.009811,6,"[77, 20, 78, 5, 4, 24]"
934,15012,42.461739,4,"[78, 19, 78, 7]"
935,15028,42.54716,4,"[77, 20, 78, 7]"
936,15040,25.612344,3,"[77, 59, 7]"
937,15052,19.416978,3,"[77, 27, 13]"
938,15068,41.185331,4,"[78, 20, 78, 19]"
939,15080,17.848737,3,"[78, 27, 25]"
940,15100,41.776818,5,"[78, 19, 78, 31, 2]"
941,15112,19.385507,3,"[78, 30, 9]"
942,15128,24.969818,4,"[77, 19, 59, 1]"
943,15148,18.864968,5,"[76, 18, 6, 21, 9]"
944,15164,20.42047,4,"[77, 1, 17, 9]"
945,15180,24.969818,4,"[77, 19, 59, 1]"
946,15192,25.015068,3,"[77, 20, 59]"
947,15208,42.54716,4,"[77, 20, 78, 7]"
948,15224,19.346504,4,"[78, 7, 27, 5]"
949,15236,25.612344,3,"[77, 59, 7]"
950,15248,20.31651,3,"[78, 17, 9]"
951,15260,25.612344,3,"[77, 59, 7]"
952,15272,19.385507,3,"[78, 30, 9]"
953,15284,25.612344,3,"[77, 59, 7]"
954,15304,25.966505,5,"[77, 20, 16, 65, 4]"
955,15324,40.853793,5,"[78, 20, 78, 29, 3]"
956,15340,30.650503,4,"[76, 19, 78, 9]"
957,15360,43.941292,5,"[76, 6, 20, 77, 3]"
958,15372,19.434569,3,"[77, 28, 12]"
959,15388,42.227215,4,"[77, 20, 78, 20]"
960,15404,30.53088,4,"[76, 20, 72, 1]"
961,15420,30.53088,4,"[76, 20, 72, 1]"
962,15432,17.962023,3,"[78, 41, 11]"
963,15448,42.752325,4,"[76, 20, 78, 8]"
964,15464,42.227215,4,"[77, 20, 78, 20]"
965,15480,27.20491,4,"[77, 19, 67, 6]"
966,15492,25.015068,3,"[77, 20, 59]"
967,15504,20.408572,3,"[77, 23, 4]"
968,15516,17.296436,3,"[77, 49, 4]"
969,15528,20.368666,3,"[77, 2, 25]"
970,15544,41.498985,4,"[78, 20, 78, 6]"
971,15560,42.54716,4,"[77, 20, 78, 7]"
972,15576,42.54716,4,"[77, 20, 78, 7]"
973,15588,20.404977,3,"[77, 16, 11]"
974,15600,20.895921,3,"[76, 27, 1]"
975,15612,30.014223,3,"[77, 20, 72]"
976,15628,24.613259,4,"[77, 20, 56, 3]"
977,15644,18.690282,4,"[76, 28, 3, 23]"
978,15652,18.901588,2,"[77, 40]"
979,15664,25.612344,3,"[77, 59, 7]"
980,15676,19.434569,3,"[77, 28, 12]"
981,15688,25.225924,3,"[77, 63, 3]"
982,15700,20.320357,3,"[78, 22, 4]"
983,15712,25.225924,3,"[77, 63, 3]"
984,15724,19.325002,3,"[77, 24, 16]"
985,15736,25.015068,3,"[77, 20, 59]"
986,15756,40.864785,5,"[78, 20, 78, 23, 9]"
987,15772,18.063095,4,"[77, 13, 31, 9]"
988,15788,24.969818,4,"[77, 19, 59, 1]"
989,15804,42.141794,4,"[78, 19, 78, 20]"
990,15816,20.406854,3,"[77, 12, 15]"
991,15828,18.178349,3,"[77, 31, 22]"
992,15848,41.84332,5,"[78, 19, 78, 11, 22]"
993,15856,20.355025,2,"[77, 27]"
994,15872,24.148249,4,"[77, 66, 16, 10]"
995,15884,20.39959,3,"[77, 10, 17]"
996,15900,30.011469,4,"[77, 19, 72, 1]"
997,15908,25.064717,2,"[53, 77]"
998,15924,25.428829,4,"[76, 19, 59, 2]"
999,15940,20.417943,4,"[77, 1, 15, 11]"
1000,15960,41.910556,5,"[77, 20, 78, 3, 30]"
1001,15972,20.405591,3,"[77, 17, 10]"
1002,15988,42.227215,4,"[77, 20, 78, 20]"
1003,16000,25.523462,3,"[77, 62, 4]"
1004,16012,25.612344,3,"[77, 59, 7]"
1005,16024,25.015068,3,"[77, 20, 59]"
1006,16036,24.929647,3,"[78, 19, 59]"
1007,16048,25.612344,3,"[77, 59, 7]"
1008,16064,18.722562,4,"[77, 27, 10, 16]"
1009,16076,17.338758,3,"[78, 47, 5]"
1010,16096,41.514165,5,"[77, 19, 78, 32, 2]"
1011,16112,24.451735,4,"[78, 20, 55, 3]"
1012,16124,19.051977,3,"[78, 18, 21]"
1013,16140,30.011469,4,"[77, 19, 72, 1]"
1014,16152,20.409374,3,"[77, 22, 5]"
1015,16168,24.713458,4,"[77, 20, 57, 2]"
1016,16180,25.612344,3,"[77, 59, 7]"
1017,16196,24.613259,4,"[77, 20, 56, 3]"
1018,16216,41.483824,5,"[77, 19, 78, 33, 1]"
1019,16232,24.464584,4,"[77, 20, 62, 10]"
1020,16244,25.095701,3,"[77, 52, 1]"
1021,16256,25.612344,3,"[77, 59, 7]"
1022,16272,19.489573,4,"[77, 14, 14, 12]"
1023,16284,17.296436,3,"[77, 49, 4]"
1024,16304,30.059203,5,"[76, 19, 78, 10, 25]"
1025,16324,41.877774,5,"[77, 20, 78, 30, 3]"
1026,16340,23.666914,4,"[77, 20, 57, 15]"
1027,16352,30.014223,3,"[77, 20, 72]"
1028,16372,41.832551,5,"[77, 20, 78, 32, 1]"
1029,16380,25.678972,2,"[76, 54]"
1030,16396,19.72937,4,"[76, 3, 18, 20]"
1031,16408,20.381165,3,"[77, 26, 1]"
1032,16428,24.895359,5,"[76, 13, 17, 58, 5]"
1033,16444,42.54716,4,"[77, 20, 78, 7]"
