episode,timesteps,reward,num_actions,actions_plus_1
1957,33660,10.307169,3,"[76, 66, 1]"
1958,33680,25.102629,5,"[7, 26, 78, 54, 4]"
1959,33700,28.42706,5,"[34, 78, 23, 70, 3]"
1960,33716,25.135676,4,"[37, 78, 60, 7]"
1961,33736,28.648128,5,"[67, 22, 78, 26, 2]"
1962,33748,11.394942,3,"[67, 62, 1]"
1963,33768,24.692446,5,"[37, 77, 63, 21, 10]"
1964,33784,18.566751,4,"[34, 78, 21, 23]"
1965,33800,19.849274,4,"[34, 78, 13, 18]"
1966,33808,8.360667,2,"[34, 70]"
1967,33828,28.55642,5,"[37, 77, 26, 64, 4]"
1968,33848,24.912015,5,"[34, 78, 27, 55, 1]"
1969,33868,29.552944,5,"[34, 78, 26, 68, 2]"
1970,33880,6.016681,3,"[37, 64, 3]"
1971,33892,20.699947,3,"[37, 77, 3]"
1972,33912,18.019511,5,"[8, 23, 77, 37, 11]"
1973,33924,7.689344,3,"[34, 68, 2]"
1974,33940,25.135676,4,"[37, 78, 60, 7]"
1975,33952,20.153943,3,"[34, 78, 18]"
1976,33972,24.507482,5,"[37, 76, 27, 53, 2]"
1977,33992,24.912015,5,"[34, 78, 27, 55, 1]"
1978,34004,20.421371,3,"[34, 78, 5]"
1979,34020,19.84471,4,"[34, 78, 17, 14]"
1980,34036,19.682211,4,"[37, 78, 11, 17]"
1981,34052,24.916819,4,"[34, 78, 55, 2]"
1982,34072,24.912015,5,"[34, 78, 27, 55, 1]"
1983,34088,25.772601,4,"[34, 78, 68, 2]"
1984,34104,19.857304,4,"[34, 78, 12, 19]"
1985,34116,20.042064,3,"[34, 77, 19]"
1986,34128,20.339144,3,"[33, 78, 6]"
1987,34148,27.681406,5,"[37, 78, 22, 62, 9]"
1988,34172,18.639311,6,"[34, 78, 2, 5, 36, 1]"
1989,34184,19.237878,3,"[40, 78, 12]"
1990,34196,20.421371,3,"[34, 78, 5]"
1991,34212,24.916819,4,"[34, 78, 55, 2]"
1992,34228,25.332121,4,"[34, 78, 66, 4]"
1993,34240,7.689344,3,"[34, 68, 2]"
1994,34252,25.45089,3,"[34, 78, 70]"
1995,34268,25.135676,4,"[37, 78, 60, 7]"
1996,34284,19.848164,4,"[34, 78, 14, 17]"
1997,34296,7.75418,3,"[33, 70, 1]"
1998,34308,20.153943,3,"[34, 78, 18]"
1999,34324,14.773147,4,"[67, 16, 70, 3]"
2000,34336,19.989714,3,"[37, 78, 15]"
2001,34348,11.568324,3,"[67, 60, 3]"
2002,34360,20.153943,3,"[34, 78, 18]"
2003,34380,24.283311,5,"[34, 78, 26, 53, 4]"
2004,34400,28.42706,5,"[34, 78, 23, 70, 3]"
2005,34416,19.849274,4,"[34, 78, 13, 18]"
2006,34432,20.728715,4,"[7, 27, 78, 5]"
2007,34456,18.977704,6,"[37, 77, 12, 3, 10, 17]"
2008,34472,4.388007,4,"[67, 14, 12, 24]"
2009,34488,29.262938,4,"[67, 22, 78, 2]"
2010,34504,18.794249,4,"[34, 78, 33, 11]"
2011,34516,20.153943,3,"[34, 78, 18]"
2012,34532,16.4259,4,"[40, 78, 27, 24]"
2013,34544,6.016681,3,"[37, 64, 3]"
2014,34560,13.892103,4,"[67, 22, 63, 4]"
2015,34576,19.805009,4,"[34, 78, 28, 3]"
2016,34592,25.332121,4,"[34, 78, 66, 4]"
2017,34612,29.786734,5,"[37, 77, 23, 70, 1]"
2018,34628,17.65891,4,"[40, 78, 37, 1]"
2019,34644,19.84113,4,"[34, 78, 19, 12]"
2020,34664,24.801847,5,"[34, 78, 26, 55, 2]"
2021,34684,28.42706,5,"[34, 78, 23, 70, 3]"
2022,34700,18.437895,4,"[37, 78, 20, 21]"
2023,34716,19.66266,4,"[37, 78, 22, 6]"
2024,34736,28.34089,5,"[34, 78, 27, 64, 5]"
2025,34748,7.689344,3,"[34, 68, 2]"
2026,34764,25.640309,4,"[34, 78, 67, 3]"
2027,34776,20.421371,3,"[34, 78, 5]"
2028,34792,19.838549,4,"[34, 78, 20, 11]"
2029,34812,25.033286,5,"[37, 77, 27, 53, 1]"
2030,34824,20.421371,3,"[34, 78, 5]"
2031,34840,16.703093,4,"[34, 78, 52, 5]"
2032,34856,25.664071,4,"[34, 77, 64, 7]"
2033,34880,18.703948,6,"[34, 4, 77, 15, 11, 15]"
2034,34892,15.383399,3,"[40, 77, 52]"
2035,34908,18.572481,4,"[34, 78, 19, 25]"
2036,34928,24.639382,5,"[34, 78, 18, 62, 3]"
2037,34936,8.360667,2,"[34, 70]"
2038,34956,29.413272,5,"[34, 78, 27, 68, 1]"
2039,34972,18.815233,4,"[34, 78, 36, 8]"
2040,34988,18.456887,4,"[37, 78, 22, 19]"
2041,35004,25.54222,4,"[34, 78, 13, 70]"
2042,35016,10.078617,3,"[76, 53, 1]"
2043,35024,8.360667,2,"[34, 70]"
2044,35044,25.380607,5,"[34, 4, 78, 64, 2]"
2045,35060,17.850956,4,"[34, 76, 14, 19]"
2046,35080,18.876732,5,"[34, 78, 2, 35, 7]"
2047,35096,21.114008,4,"[13, 22, 78, 4]"
2048,35104,7.437736,2,"[40, 64]"
2049,35120,19.864457,4,"[34, 78, 6, 25]"
2050,35136,22.988946,4,"[34, 76, 55, 4]"
2051,35144,8.360667,2,"[34, 70]"
2052,35164,24.375533,5,"[37, 78, 22, 55, 3]"
2053,35176,20.153943,3,"[34, 78, 18]"
2054,35196,19.09856,5,"[37, 77, 12, 16, 14]"
2055,35216,25.073324,5,"[34, 4, 78, 60, 6]"
2056,35236,18.755695,5,"[34, 4, 77, 36, 5]"
2057,35248,7.689344,3,"[34, 68, 2]"
2058,35260,20.421371,3,"[34, 78, 5]"
2059,35280,18.899206,5,"[34, 78, 18, 15, 11]"
2060,35308,19.553162,7,"[5, 26, 78, 4, 2, 16, 12]"
2061,35332,28.646895,6,"[34, 4, 76, 27, 64, 3]"
2062,35356,24.522305,6,"[34, 4, 77, 27, 52, 1]"
2063,35380,19.5875,6,"[8, 23, 4, 4, 77, 14]"
2064,35404,17.943275,6,"[34, 78, 34, 6, 7, 23]"
2065,35424,19.895572,5,"[34, 78, 4, 10, 17]"
2066,35440,19.849274,4,"[34, 78, 13, 18]"
2067,35452,20.153943,3,"[34, 78, 18]"
2068,35480,16.501734,7,"[7, 18, 17, 78, 3, 22, 63]"
2069,35496,19.846975,4,"[34, 78, 15, 16]"
2070,35512,6.825137,4,"[5, 26, 70, 3]"
2071,35528,25.592404,4,"[34, 78, 63, 7]"
2072,35548,24.504004,5,"[34, 78, 26, 54, 3]"
2073,35560,20.699947,3,"[37, 77, 3]"
2074,35580,28.42706,5,"[34, 78, 23, 70, 3]"
2075,35592,20.153943,3,"[34, 78, 18]"
2076,35612,28.42706,5,"[34, 78, 23, 70, 3]"
2077,35628,20.283925,4,"[21, 16, 78, 15]"
2078,35648,16.497713,5,"[34, 4, 78, 52, 1]"
2079,35676,29.557678,7,"[34, 4, 77, 18, 3, 70, 2]"
2080,35688,20.228339,3,"[37, 78, 2]"
2081,35704,25.32555,4,"[34, 78, 62, 21]"
2082,35720,25.027491,4,"[37, 78, 66, 1]"
2083,35740,16.570266,5,"[33, 4, 78, 52, 2]"
2084,35764,28.740222,6,"[37, 77, 18, 3, 70, 3]"
2085,35784,25.549974,5,"[13, 22, 78, 55, 1]"
2086,35812,20.938723,7,"[9, 18, 3, 4, 4, 76, 16]"
2087,35828,25.640309,4,"[34, 78, 67, 3]"
2088,35852,18.896192,6,"[37, 77, 12, 3, 4, 23]"
2089,35864,5.086317,3,"[34, 63, 7]"
2090,35884,18.570567,5,"[37, 78, 13, 12, 16]"
2091,35900,18.797808,4,"[34, 78, 37, 7]"
2092,35920,29.265365,5,"[37, 76, 27, 66, 2]"
2093,35948,26.455812,7,"[34, 76, 19, 3, 3, 70, 3]"
2094,35960,25.166477,3,"[37, 77, 55]"
2095,35972,7.689344,3,"[34, 68, 2]"
2096,35988,19.682211,4,"[37, 78, 11, 17]"
2097,36004,18.703323,4,"[34, 78, 39, 5]"
2098,36020,26.240372,4,"[34, 78, 60, 10]"
2099,36032,25.166477,3,"[37, 77, 55]"
2100,36048,19.682211,4,"[37, 78, 11, 17]"
2101,36060,20.153943,3,"[34, 78, 18]"
2102,36072,20.421371,3,"[34, 78, 5]"
2103,36092,18.677676,5,"[34, 78, 12, 14, 18]"
2104,36104,20.042064,3,"[34, 77, 19]"
2105,36116,20.421371,3,"[34, 78, 5]"
2106,36140,20.392948,6,"[7, 19, 3, 4, 78, 19]"
2107,36152,20.153943,3,"[34, 78, 18]"
2108,36168,25.640309,4,"[34, 78, 67, 3]"
2109,36184,20.340281,4,"[34, 3, 78, 2]"
2110,36200,25.640309,4,"[34, 78, 67, 3]"
2111,36220,28.378616,5,"[34, 78, 27, 66, 3]"
2112,36240,24.801847,5,"[34, 78, 26, 55, 2]"
2113,36260,19.780069,5,"[34, 77, 2, 7, 23]"
2114,36284,24.832324,6,"[34, 78, 22, 4, 55, 2]"
2115,36292,8.360667,2,"[34, 70]"
2116,36304,20.443917,3,"[37, 77, 16]"
2117,36324,19.153819,5,"[37, 77, 13, 17, 12]"
2118,36336,25.45089,3,"[34, 78, 70]"
2119,36352,25.332121,4,"[34, 78, 66, 4]"
2120,36360,8.360667,2,"[34, 70]"
2121,36376,18.461597,4,"[37, 78, 24, 17]"
2122,36392,18.461707,4,"[34, 77, 21, 24]"
2123,36404,6.016681,3,"[37, 64, 3]"
2124,36412,8.360667,2,"[34, 70]"
2125,36432,24.056374,5,"[34, 78, 37, 53, 6]"
2126,36448,25.522608,4,"[37, 77, 62, 6]"
2127,36464,24.916819,4,"[34, 78, 55, 2]"
2128,36484,25.264127,5,"[34, 4, 77, 60, 7]"
2129,36504,19.844856,5,"[34, 78, 3, 27, 1]"
2130,36524,29.869476,5,"[37, 77, 22, 70, 2]"
2131,36548,27.526872,6,"[69, 1, 17, 77, 21, 10]"
2132,36568,19.786505,5,"[34, 4, 78, 2, 25]"
2133,36584,6.569197,4,"[13, 22, 66, 3]"
2134,36608,30.065742,6,"[18, 17, 78, 26, 68, 1]"
2135,36628,20.243779,5,"[34, 1, 78, 12, 18]"
2136,36640,25.45089,3,"[34, 78, 70]"
2137,36652,6.016681,3,"[37, 64, 3]"
2138,36664,20.421371,3,"[34, 78, 5]"
2139,36680,25.525944,4,"[37, 76, 64, 5]"
2140,36688,8.360667,2,"[34, 70]"
2141,36700,25.008217,3,"[37, 78, 67]"
2142,36716,24.916819,4,"[34, 78, 55, 2]"
2143,36732,19.806826,4,"[34, 78, 27, 4]"
2144,36740,8.360667,2,"[34, 70]"
2145,36752,20.421371,3,"[34, 78, 5]"
2146,36768,19.853927,4,"[34, 78, 7, 24]"
2147,36788,29.502838,5,"[34, 78, 27, 67, 2]"
2148,36804,26.240372,4,"[34, 78, 60, 10]"
2149,36824,26.448103,5,"[8, 27, 78, 67, 2]"
2150,36840,19.845707,4,"[34, 78, 16, 15]"
2151,36856,25.116947,4,"[34, 78, 69, 14]"
2152,36880,29.07833,6,"[34, 4, 77, 27, 64, 2]"
2153,36892,20.153943,3,"[34, 78, 18]"
2154,36912,19.445768,5,"[19, 17, 78, 26, 16]"
2155,36932,19.895644,5,"[34, 78, 5, 8, 18]"
2156,36948,19.857304,4,"[34, 78, 12, 19]"
2157,36960,7.689344,3,"[34, 68, 2]"
2158,36976,24.916819,4,"[34, 78, 55, 2]"
2159,37000,24.723844,6,"[34, 4, 77, 11, 66, 3]"
2160,37016,19.846975,4,"[34, 78, 15, 16]"
2161,37028,20.421371,3,"[34, 78, 5]"
2162,37048,27.081663,5,"[69, 17, 78, 36, 8]"
2163,37068,25.24947,5,"[34, 1, 78, 55, 1]"
2164,37088,15.90379,5,"[37, 78, 51, 28, 1]"
2165,37104,24.916819,4,"[34, 78, 55, 2]"
2166,37120,26.240372,4,"[34, 78, 60, 10]"
2167,37144,28.454475,6,"[34, 78, 19, 4, 70, 3]"
2168,37152,8.360667,2,"[34, 70]"
2169,37168,23.108835,4,"[34, 76, 58, 1]"
2170,37176,8.360667,2,"[34, 70]"
2171,37188,20.421371,3,"[34, 78, 5]"
2172,37208,24.827864,5,"[37, 78, 22, 57, 1]"
2173,37220,20.421371,3,"[34, 78, 5]"
2174,37236,25.592404,4,"[34, 78, 63, 7]"
2175,37248,20.699947,3,"[37, 77, 3]"
2176,37268,28.42706,5,"[34, 78, 23, 70, 3]"
2177,37288,24.801847,5,"[34, 78, 26, 55, 2]"
2178,37308,28.34089,5,"[34, 78, 27, 64, 5]"
2179,37324,25.525873,4,"[37, 76, 60, 9]"
2180,37344,14.981301,5,"[34, 78, 43, 52, 1]"
2181,37352,8.360667,2,"[34, 70]"
2182,37376,28.448406,6,"[34, 78, 1, 22, 70, 3]"
2183,37392,18.640747,4,"[34, 78, 40, 4]"
2184,37408,6.432864,4,"[28, 4, 68, 4]"
2185,37424,19.805009,4,"[34, 78, 28, 3]"
2186,37436,6.264239,3,"[34, 66, 4]"
2187,37452,26.240372,4,"[34, 78, 60, 10]"
2188,37460,8.360667,2,"[34, 70]"
2189,37476,26.240372,4,"[34, 78, 60, 10]"
2190,37492,20.112282,4,"[34, 4, 78, 14]"
2191,37500,8.360667,2,"[34, 70]"
2192,37520,28.378616,5,"[34, 78, 27, 66, 3]"
2193,37544,18.944946,6,"[34, 78, 10, 2, 22, 10]"
2194,37556,20.153943,3,"[34, 78, 18]"
2195,37580,18.705091,6,"[34, 78, 7, 9, 9, 19]"
2196,37592,20.443917,3,"[37, 77, 16]"
2197,37604,20.153943,3,"[34, 78, 18]"
2198,37624,29.502838,5,"[34, 78, 27, 67, 2]"
2199,37636,20.443917,3,"[37, 77, 16]"
2200,37652,19.84471,4,"[34, 78, 17, 14]"
2201,37668,18.425522,4,"[37, 78, 39, 2]"
2202,37692,6.271298,6,"[8, 4, 16, 4, 66, 6]"
2203,37704,25.45089,3,"[34, 78, 70]"
2204,37724,18.632606,5,"[34, 78, 7, 13, 24]"
2205,37740,30.05676,4,"[34, 78, 26, 70]"
2206,37760,24.834218,5,"[37, 77, 23, 55, 3]"
2207,37776,19.638595,4,"[37, 78, 27, 1]"
2208,37788,7.361779,3,"[37, 66, 1]"
2209,37808,18.590962,5,"[37, 78, 2, 36, 3]"
2210,37824,16.703093,4,"[34, 78, 52, 5]"
2211,37836,20.421371,3,"[34, 78, 5]"
2212,37844,8.360667,2,"[34, 70]"
2213,37860,24.916819,4,"[34, 78, 55, 2]"
2214,37872,20.153943,3,"[34, 78, 18]"
2215,37884,20.443917,3,"[37, 77, 16]"
2216,37904,18.920728,5,"[34, 78, 12, 27, 5]"
2217,37928,24.937524,6,"[37, 78, 4, 4, 70, 2]"
2218,37944,24.916819,4,"[34, 78, 55, 2]"
2219,37956,20.153943,3,"[34, 78, 18]"
2220,37972,19.854207,4,"[34, 78, 8, 23]"
2221,37984,18.142579,3,"[34, 76, 20]"
2222,38000,25.472193,4,"[34, 78, 69, 1]"
2223,38008,8.360667,2,"[34, 70]"
2224,38028,24.801847,5,"[34, 78, 26, 55, 2]"
2225,38040,20.153943,3,"[34, 78, 18]"
2226,38056,29.853575,4,"[34, 78, 28, 68]"
2227,38076,24.912015,5,"[34, 78, 27, 55, 1]"
2228,38100,28.604168,6,"[34, 78, 1, 19, 70, 6]"
2229,38116,24.916819,4,"[34, 78, 55, 2]"
2230,38136,24.912015,5,"[34, 78, 27, 55, 1]"
2231,38148,19.989714,3,"[37, 78, 15]"
2232,38164,24.916819,4,"[34, 78, 55, 2]"
2233,38180,24.916819,4,"[34, 78, 55, 2]"
2234,38196,25.549003,4,"[37, 77, 67, 1]"
2235,38216,24.243919,5,"[34, 78, 27, 52, 4]"
2236,38224,19.21962,2,"[40, 77]"
2237,38236,18.142579,3,"[34, 76, 20]"
2238,38252,24.772491,4,"[37, 76, 55, 1]"
2239,38260,8.360667,2,"[34, 70]"
2240,38272,20.153943,3,"[34, 78, 18]"
2241,38284,25.45089,3,"[34, 78, 70]"
2242,38304,24.290897,5,"[34, 78, 28, 52, 3]"
2243,38320,25.640309,4,"[34, 78, 67, 3]"
2244,38332,20.153943,3,"[34, 78, 18]"
2245,38348,23.994197,4,"[40, 78, 60, 4]"
2246,38368,29.272834,5,"[34, 78, 28, 67, 1]"
2247,38376,8.022601,2,"[37, 67]"
2248,38396,26.906709,5,"[69, 17, 77, 27, 18]"
2249,38404,8.360667,2,"[34, 70]"
2250,38412,8.360667,2,"[34, 70]"
2251,38424,20.153943,3,"[34, 78, 18]"
2252,38440,9.666392,4,"[69, 17, 55, 2]"
2253,38452,20.075568,3,"[37, 76, 17]"
2254,38468,19.849274,4,"[34, 78, 13, 18]"
2255,38476,8.360667,2,"[34, 70]"
2256,38496,29.502838,5,"[34, 78, 27, 67, 2]"
2257,38508,25.166477,3,"[37, 77, 55]"
2258,38528,24.446253,5,"[37, 77, 67, 22, 5]"
2259,38540,20.153943,3,"[34, 78, 18]"
2260,38548,8.360667,2,"[34, 70]"
2261,38556,8.360667,2,"[34, 70]"
2262,38564,8.360667,2,"[34, 70]"
2263,38584,18.954545,5,"[34, 78, 7, 28, 9]"
2264,38600,20.094238,4,"[37, 77, 28, 1]"
2265,38616,24.916819,4,"[34, 78, 55, 2]"
2266,38632,20.274325,4,"[36, 78, 28, 1]"
2267,38648,24.916819,4,"[34, 78, 55, 2]"
2268,38660,20.421371,3,"[34, 78, 5]"
2269,38676,19.765218,4,"[37, 76, 16, 14]"
2270,38688,25.008217,3,"[37, 78, 67]"
2271,38700,20.421371,3,"[34, 78, 5]"
2272,38716,2.777642,4,"[69, 22, 12, 40]"
2273,38728,7.833442,3,"[23, 17, 64]"
2274,38748,19.875826,5,"[34, 78, 2, 12, 17]"
2275,38760,20.421371,3,"[34, 78, 5]"
2276,38780,17.743504,5,"[40, 78, 3, 18, 17]"
2277,38804,28.454475,6,"[34, 78, 19, 4, 70, 3]"
2278,38820,20.811889,4,"[34, 3, 77, 3]"
2279,38836,19.805009,4,"[34, 78, 28, 3]"
2280,38860,20.165248,6,"[5, 26, 3, 78, 21, 10]"
2281,38876,18.815233,4,"[34, 78, 36, 8]"
2282,38896,18.953339,5,"[37, 77, 2, 23, 17]"
2283,38908,20.153943,3,"[34, 78, 18]"
2284,38928,29.413272,5,"[34, 78, 27, 68, 1]"
2285,38944,25.640309,4,"[34, 78, 67, 3]"
2286,38952,8.360667,2,"[34, 70]"
2287,38972,18.777865,5,"[37, 78, 13, 22, 6]"
2288,38984,20.421371,3,"[34, 78, 5]"
2289,39000,19.848164,4,"[34, 78, 14, 17]"
2290,39016,18.612025,4,"[34, 78, 25, 19]"
2291,39032,25.836387,4,"[37, 77, 66, 2]"
2292,39052,16.459583,5,"[34, 4, 77, 53, 1]"
2293,39064,20.153943,3,"[34, 78, 18]"
2294,39084,24.912015,5,"[34, 78, 27, 55, 1]"
2295,39104,24.334167,5,"[34, 78, 69, 24, 3]"
2296,39128,24.827147,6,"[37, 78, 1, 22, 56, 1]"
2297,39144,25.54222,4,"[34, 78, 13, 70]"
2298,39156,20.421371,3,"[34, 78, 5]"
2299,39172,20.094238,4,"[37, 77, 28, 1]"
2300,39184,18.142579,3,"[34, 76, 20]"
2301,39192,8.360667,2,"[34, 70]"
2302,39204,20.153943,3,"[34, 78, 18]"
2303,39224,30.128352,5,"[34, 78, 4, 22, 70]"
2304,39240,28.963609,4,"[65, 22, 77, 18]"
2305,39248,8.022601,2,"[37, 67]"
2306,39268,18.753795,5,"[37, 78, 9, 27, 5]"
2307,39284,24.916819,4,"[34, 78, 55, 2]"
2308,39300,20.828672,4,"[34, 4, 76, 3]"
2309,39324,24.386189,6,"[34, 78, 63, 4, 10, 19]"
2310,39340,24.916819,4,"[34, 78, 55, 2]"
2311,39360,19.809165,5,"[34, 4, 77, 12, 16]"
2312,39380,24.318402,5,"[34, 78, 23, 56, 4]"
2313,39396,19.838549,4,"[34, 78, 20, 11]"
2314,39412,23.096417,4,"[34, 76, 56, 3]"
2315,39428,25.32555,4,"[34, 78, 62, 21]"
2316,39448,-6.958175,5,"[42, 40, 8, 12, 15]"
2317,39464,25.592404,4,"[34, 78, 63, 7]"
2318,39480,24.916819,4,"[34, 78, 55, 2]"
2319,39504,24.802732,6,"[34, 4, 77, 22, 56, 2]"
2320,39524,28.545369,5,"[34, 78, 22, 68, 6]"
2321,39544,27.054644,5,"[63, 9, 17, 78, 15]"
2322,39552,8.360667,2,"[34, 70]"
2323,39568,25.640309,4,"[34, 78, 67, 3]"
2324,39584,25.101041,4,"[34, 78, 70, 13]"
2325,39592,8.360667,2,"[34, 70]"
2326,39612,24.15929,5,"[34, 78, 66, 13, 17]"
2327,39624,20.421371,3,"[34, 78, 5]"
2328,39640,18.607321,4,"[34, 78, 27, 17]"
2329,39652,20.153943,3,"[34, 78, 18]"
2330,39672,24.418963,5,"[34, 78, 22, 56, 5]"
2331,39692,24.318402,5,"[34, 78, 23, 56, 4]"
2332,39700,8.022601,2,"[37, 67]"
2333,39720,28.402723,5,"[37, 78, 19, 70, 4]"
2334,39736,24.916819,4,"[34, 78, 55, 2]"
2335,39748,20.421371,3,"[34, 78, 5]"
2336,39760,19.989714,3,"[37, 78, 15]"
2337,39776,3.017559,4,"[69, 2, 36, 10]"
2338,39792,24.916819,4,"[34, 78, 55, 2]"
2339,39808,25.332121,4,"[34, 78, 66, 4]"
2340,39816,8.360667,2,"[34, 70]"
2341,39828,7.689344,3,"[34, 68, 2]"
2342,39840,7.26807,3,"[37, 65, 2]"
2343,39860,29.786734,5,"[37, 77, 23, 70, 1]"
2344,39868,8.360667,2,"[34, 70]"
2345,39884,26.240372,4,"[34, 78, 60, 10]"
2346,39908,16.061882,6,"[37, 78, 19, 12, 39, 10]"
2347,39920,20.153943,3,"[34, 78, 18]"
2348,39940,18.960503,5,"[34, 78, 9, 28, 7]"
2349,39956,25.124837,4,"[34, 78, 28, 55]"
2350,39980,28.454475,6,"[34, 78, 19, 4, 70, 3]"
2351,39992,20.421371,3,"[34, 78, 5]"
2352,40008,25.124837,4,"[34, 78, 28, 55]"
2353,40016,8.022601,2,"[37, 67]"
2354,40032,25.773032,4,"[37, 77, 60, 8]"
2355,40052,5.129776,5,"[40, 68, 4, 8, 36]"
2356,40076,25.026612,6,"[34, 78, 4, 22, 56, 1]"
2357,40084,8.360667,2,"[34, 70]"
2358,40104,30.033374,5,"[34, 4, 78, 22, 70]"
2359,40120,19.671619,4,"[37, 78, 19, 9]"
2360,40140,29.869476,5,"[37, 77, 22, 70, 2]"
2361,40156,19.849274,4,"[34, 78, 13, 18]"
2362,40168,25.45089,3,"[34, 78, 70]"
2363,40180,20.443917,3,"[37, 77, 16]"
2364,40196,18.601264,4,"[37, 76, 28, 15]"
2365,40212,19.838549,4,"[34, 78, 20, 11]"
2366,40228,19.805009,4,"[34, 78, 28, 3]"
2367,40240,20.421371,3,"[34, 78, 5]"
2368,40256,28.222227,4,"[69, 17, 78, 18]"
2369,40272,25.332121,4,"[34, 78, 66, 4]"
2370,40288,14.928158,4,"[34, 78, 44, 52]"
2371,40304,18.566751,4,"[34, 78, 21, 23]"
2372,40324,29.869476,5,"[37, 77, 22, 70, 2]"
2373,40344,19.878085,5,"[34, 78, 2, 11, 18]"
2374,40360,24.916819,4,"[34, 78, 55, 2]"
2375,40380,19.878085,5,"[34, 78, 2, 11, 18]"
2376,40396,24.916819,4,"[34, 78, 55, 2]"
2377,40408,20.153943,3,"[34, 78, 18]"
2378,40420,20.153943,3,"[34, 78, 18]"
2379,40444,30.107753,6,"[34, 78, 19, 3, 4, 70]"
2380,40464,24.965124,5,"[34, 78, 19, 62, 2]"
2381,40480,19.835444,4,"[34, 78, 21, 10]"
2382,40492,20.153943,3,"[34, 78, 18]"
2383,40508,19.853927,4,"[34, 78, 7, 24]"
2384,40524,24.916819,4,"[34, 78, 55, 2]"
2385,40536,25.45089,3,"[34, 78, 70]"
2386,40552,25.629225,4,"[34, 78, 65, 5]"
2387,40564,7.595765,3,"[37, 3, 64]"
2388,40576,20.421371,3,"[34, 78, 5]"
2389,40592,18.665829,4,"[34, 78, 28, 16]"
2390,40608,30.05676,4,"[34, 78, 26, 70]"
2391,40624,19.848164,4,"[34, 78, 14, 17]"
2392,40644,25.209349,5,"[34, 78, 7, 22, 54]"
2393,40660,24.916819,4,"[34, 78, 55, 2]"
2394,40672,20.153943,3,"[34, 78, 18]"
2395,40696,28.454475,6,"[34, 78, 19, 4, 70, 3]"
2396,40708,20.153943,3,"[34, 78, 18]"
2397,40716,8.360667,2,"[34, 70]"
2398,40740,25.026612,6,"[34, 78, 4, 22, 56, 1]"
2399,40760,28.375681,5,"[34, 78, 27, 63, 6]"
2400,40776,18.766472,4,"[34, 78, 32, 12]"
2401,40796,28.375681,5,"[34, 78, 27, 63, 6]"
2402,40812,24.916819,4,"[34, 78, 55, 2]"
2403,40824,20.153943,3,"[34, 78, 18]"
2404,40852,25.401253,7,"[26, 3, 3, 3, 78, 55, 1]"
2405,40864,20.153943,3,"[34, 78, 18]"
2406,40880,24.916819,4,"[34, 78, 55, 2]"
2407,40896,26.240372,4,"[34, 78, 60, 10]"
2408,40912,24.916819,4,"[34, 78, 55, 2]"
2409,40920,8.360667,2,"[34, 70]"
2410,40936,19.765753,4,"[37, 76, 14, 16]"
2411,40948,20.421371,3,"[34, 78, 5]"
2412,40964,25.124837,4,"[34, 78, 28, 55]"
2413,40980,19.805009,4,"[34, 78, 28, 3]"
2414,41004,23.943743,6,"[34, 78, 18, 17, 60, 1]"
2415,41020,24.673689,4,"[34, 78, 55, 15]"
2416,41040,24.912015,5,"[34, 78, 27, 55, 1]"
2417,41060,24.912015,5,"[34, 78, 27, 55, 1]"
2418,41080,18.75132,5,"[34, 78, 7, 21, 16]"
2419,41096,24.916819,4,"[34, 78, 55, 2]"
2420,41112,18.794249,4,"[34, 78, 33, 11]"
2421,41136,18.045488,6,"[34, 7, 42, 4, 78, 17]"
2422,41156,28.34089,5,"[34, 78, 27, 64, 5]"
2423,41176,25.121332,5,"[34, 78, 19, 63, 1]"
2424,41192,24.916819,4,"[34, 78, 55, 2]"
2425,41204,20.421371,3,"[34, 78, 5]"
2426,41220,25.629225,4,"[34, 78, 65, 5]"
2427,41244,-7.482885,6,"[37, 42, 4, 1, 12, 21]"
2428,41268,30.113657,6,"[34, 78, 18, 4, 4, 70]"
2429,41284,18.572481,4,"[34, 78, 19, 25]"
2430,41304,18.86904,5,"[34, 78, 2, 32, 10]"
2431,41316,24.65107,3,"[37, 78, 54]"
2432,41340,24.602061,6,"[34, 78, 7, 17, 56, 3]"
2433,41348,8.022601,2,"[37, 67]"
2434,41360,20.153943,3,"[34, 78, 18]"
2435,41372,20.421371,3,"[34, 78, 5]"
2436,41384,7.689344,3,"[34, 68, 2]"
2437,41396,20.421371,3,"[34, 78, 5]"
2438,41412,24.916819,4,"[34, 78, 55, 2]"
2439,41420,8.360667,2,"[34, 70]"
2440,41432,25.45089,3,"[34, 78, 70]"
2441,41452,24.130017,5,"[34, 78, 19, 17, 60]"
2442,41464,18.142579,3,"[34, 76, 20]"
2443,41480,18.576881,4,"[34, 78, 20, 24]"
2444,41496,17.764264,4,"[34, 76, 32, 1]"
2445,41516,26.002852,5,"[34, 1, 78, 60, 9]"
2446,41532,24.916819,4,"[34, 78, 55, 2]"
2447,41540,8.360667,2,"[34, 70]"
2448,41556,19.857304,4,"[34, 78, 12, 19]"
2449,41572,24.916819,4,"[34, 78, 55, 2]"
2450,41588,24.916819,4,"[34, 78, 55, 2]"
2451,41596,8.360667,2,"[34, 70]"
2452,41604,8.360667,2,"[34, 70]"
2453,41620,25.592404,4,"[34, 78, 63, 7]"
2454,41640,19.875826,5,"[34, 78, 2, 12, 17]"
